timestamp,open,high,low,close,volume
2016-01-04 05:00:00+00:00,83.4,83.6,81.79,82.87,7476704.0
2016-01-05 05:00:00+00:00,82.9,85.4,82.87,84.11,7792677.0
2016-01-06 05:00:00+00:00,82.69,84.88,82.495,83.58,7409045.0
2016-01-07 05:00:00+00:00,81.63,82.81,80.83,81.41,6452914.0
2016-01-08 05:00:00+00:00,81.67,82.485,81.04,81.25,6311685.0
2016-01-11 05:00:00+00:00,81.3,81.92,78.83,80.27,5138372.0
2016-01-12 05:00:00+00:00,80.61,81.0,79.52,80.4,4642181.0
2016-01-13 05:00:00+00:00,80.74,80.8162,79.09,79.3,4868711.0
2016-01-14 05:00:00+00:00,79.28,82.73,78.62,82.54,8803403.0
2016-01-15 05:00:00+00:00,80.69,81.58,80.08,81.24,7887695.0
2016-01-19 05:00:00+00:00,81.99,84.8,81.96,83.23,9713216.0
2016-01-20 05:00:00+00:00,81.85,83.47,80.41,82.62,8638083.0
2016-01-21 05:00:00+00:00,82.62,82.62,80.59,81.4,5157416.0
2016-01-22 05:00:00+00:00,82.4,83.16,81.91,82.48,3721841.0
2016-01-25 05:00:00+00:00,82.5,83.2,81.62,81.71,2874962.0
2016-01-26 05:00:00+00:00,81.8,82.17,80.91,81.96,4847051.0
2016-01-27 05:00:00+00:00,81.61,83.25,80.96,81.76,4481993.0
2016-01-28 05:00:00+00:00,82.3,82.49,76.54,76.81,10944517.0
2016-01-29 05:00:00+00:00,77.36,79.42,77.23,79.1,8134107.0
2016-02-01 05:00:00+00:00,78.21,79.16,77.28,78.4,4331287.0
2016-02-02 05:00:00+00:00,77.66,78.3,76.09,76.3,4942989.0
2016-02-03 05:00:00+00:00,76.46,77.55,74.18,76.09,7210366.0
2016-02-04 05:00:00+00:00,75.95,76.53,73.44,74.28,6657333.0
2016-02-05 05:00:00+00:00,74.16,75.82,73.5501,74.32,6702332.0
2016-02-08 05:00:00+00:00,73.55,74.58,72.83,74.19,4715791.0
2016-02-09 05:00:00+00:00,73.44,74.96,72.72,73.74,5344052.0
2016-02-10 05:00:00+00:00,73.73,74.87,72.98,73.07,5048428.0
2016-02-11 05:00:00+00:00,72.2,72.63,70.83,71.42,5872603.0
2016-02-12 05:00:00+00:00,71.57,71.73,70.43,71.27,6716895.0
2016-02-16 05:00:00+00:00,71.99,73.42,71.93,73.33,5365370.0
2016-02-17 05:00:00+00:00,73.94,74.92,73.09,74.68,4244797.0
2016-02-18 05:00:00+00:00,73.42,74.55,73.16,73.47,5950237.0
2016-02-19 05:00:00+00:00,72.69,73.07,72.2,72.61,7024626.0
2016-02-22 05:00:00+00:00,72.91,73.64,72.1,73.01,6811649.0
2016-02-23 05:00:00+00:00,73.23,74.5,73.06,73.47,4610621.0
2016-02-24 05:00:00+00:00,73.33,74.28,72.64,74.1,3920250.0
2016-02-25 05:00:00+00:00,74.14,74.89,73.77,74.82,4478532.0
2016-02-26 05:00:00+00:00,75.42,75.79,73.41,73.6,5084867.0
2016-02-29 05:00:00+00:00,73.37,73.37,71.98,72.0,6655518.0
2016-03-01 05:00:00+00:00,72.6,72.81,71.86,72.74,4770461.0
2016-03-02 05:00:00+00:00,72.59,74.05,72.44,74.02,6976522.0
2016-03-03 05:00:00+00:00,73.8,73.89,72.58,73.25,4814983.0
2016-03-04 05:00:00+00:00,73.37,74.06,72.9,73.6,3707465.0
2016-03-07 05:00:00+00:00,73.17,73.96,72.8,73.4,3734458.0
2016-03-08 05:00:00+00:00,72.94,74.55,72.89,73.0,3605587.0
2016-03-09 05:00:00+00:00,73.51,73.94,73.0,73.54,2546548.0
2016-03-10 05:00:00+00:00,74.0,74.21,72.43,73.02,4571548.0
2016-03-11 05:00:00+00:00,73.5,74.95,73.19,74.65,3813973.0
2016-03-14 04:00:00+00:00,74.26,74.6,73.79,73.91,3453840.0
2016-03-15 04:00:00+00:00,71.65,72.0,69.6,71.24,14264881.0
2016-03-16 04:00:00+00:00,71.29,72.9,71.17,72.48,5576521.0
2016-03-17 04:00:00+00:00,72.23,72.35,67.88,69.06,15846593.0
2016-03-18 04:00:00+00:00,69.2,71.05,69.06,70.95,12750434.0
2016-03-21 04:00:00+00:00,70.8,71.05,69.84,70.25,6284463.0
2016-03-22 04:00:00+00:00,70.21,72.24,70.16,71.92,8950405.0
2016-03-23 04:00:00+00:00,72.17,72.23,70.91,71.17,4227744.0
2016-03-24 04:00:00+00:00,70.65,71.44,70.2,71.12,3267062.0
2016-03-28 04:00:00+00:00,71.35,71.465,70.38,70.62,2915470.0
2016-03-29 04:00:00+00:00,70.74,71.94,70.66,71.7,4152809.0
2016-03-30 04:00:00+00:00,71.98,72.33,71.07,71.78,3297141.0
2016-03-31 04:00:00+00:00,71.77,72.33,71.1,72.01,4156894.0
2016-04-01 04:00:00+00:00,71.6,73.7,71.53,73.42,4542326.0
2016-04-04 04:00:00+00:00,73.56,73.79,72.89,73.18,2984824.0
2016-04-05 04:00:00+00:00,72.85,73.65,72.48,73.04,3756829.0
2016-04-06 04:00:00+00:00,72.8,75.0601,72.8,74.76,5905061.0
2016-04-07 04:00:00+00:00,74.51,75.16,73.85,74.59,3917733.0
2016-04-08 04:00:00+00:00,75.28,75.28,73.86,74.39,3674867.0
2016-04-11 04:00:00+00:00,74.48,74.74,73.795,73.95,3597161.0
2016-04-12 04:00:00+00:00,73.78,75.29,73.53,74.57,3035988.0
2016-04-13 04:00:00+00:00,74.69,75.235,74.08,75.16,2617179.0
2016-04-14 04:00:00+00:00,75.3,75.83,74.795,75.63,3162526.0
2016-04-15 04:00:00+00:00,75.73,76.25,75.0901,75.53,3318401.0
2016-04-18 04:00:00+00:00,75.58,77.26,75.19,77.22,4357960.0
2016-04-19 04:00:00+00:00,77.76,78.5,76.64,77.25,4003976.0
2016-04-20 04:00:00+00:00,77.28,77.77,76.575,77.08,4220674.0
2016-04-21 04:00:00+00:00,77.17,78.1,76.91,77.37,3609355.0
2016-04-22 04:00:00+00:00,77.1,77.94,76.934,77.83,3108463.0
2016-04-25 04:00:00+00:00,77.46,78.0,77.15,77.94,3899886.0
2016-04-26 04:00:00+00:00,76.62,78.3,76.09,76.27,5954862.0
2016-04-27 04:00:00+00:00,76.52,77.16,75.82,76.51,3896986.0
2016-04-28 04:00:00+00:00,76.12,76.66,75.672,76.46,4658790.0
2016-04-29 04:00:00+00:00,76.51,76.51,75.1,75.53,3899472.0
2016-05-02 04:00:00+00:00,75.95,77.08,75.81,76.75,3755594.0
2016-05-03 04:00:00+00:00,76.34,76.65,75.5897,76.25,3450880.0
2016-05-04 04:00:00+00:00,75.17,75.62,74.6301,74.87,4718896.0
2016-05-05 04:00:00+00:00,74.72,75.39,74.55,75.27,3843950.0
2016-05-06 04:00:00+00:00,74.715,74.95,73.34,74.6,4409463.0
2016-05-09 04:00:00+00:00,74.78,75.9,74.76,75.59,3219392.0
2016-05-10 04:00:00+00:00,76.29,77.13,76.05,76.88,4810412.0
2016-05-11 04:00:00+00:00,75.97,77.06,75.84,76.31,4144102.0
2016-05-12 04:00:00+00:00,76.42,76.943,75.356,75.96,4223583.0
2016-05-13 04:00:00+00:00,75.82,77.0501,75.57,76.33,3901155.0
2016-05-16 04:00:00+00:00,75.84,78.47,75.84,78.29,5201266.0
2016-05-17 04:00:00+00:00,78.21,78.71,75.52,76.39,7541255.0
2016-05-18 04:00:00+00:00,76.4,76.85,75.61,76.33,4872248.0
2016-05-19 04:00:00+00:00,75.12,75.23,73.74,74.31,5179901.0
2016-05-20 04:00:00+00:00,74.79,75.54,74.68,74.81,5344215.0
2016-05-23 04:00:00+00:00,75.0,75.14,73.92,74.08,4798296.0
2016-05-24 04:00:00+00:00,74.55,75.2,74.36,74.99,3987628.0
2016-05-25 04:00:00+00:00,75.49,75.5,74.45,74.54,4862214.0
2016-05-26 04:00:00+00:00,74.6,75.6,74.27,75.52,2829049.0
2016-05-27 04:00:00+00:00,75.52,75.725,74.665,74.99,3569545.0
2016-05-31 04:00:00+00:00,75.01,75.6299,74.71,75.03,5547388.0
2016-06-01 04:00:00+00:00,74.9,75.44,74.68,74.94,2689156.0
2016-06-02 04:00:00+00:00,75.22,75.68,74.9,75.46,3578063.0
2016-06-03 04:00:00+00:00,75.46,75.6,74.25,75.12,5537363.0
2016-06-06 04:00:00+00:00,75.11,75.4962,74.2,74.84,3746275.0
2016-06-07 04:00:00+00:00,74.62,75.0499,74.51,74.7,3172004.0
2016-06-08 04:00:00+00:00,74.66,75.09,74.4,74.91,3482373.0
2016-06-09 04:00:00+00:00,74.77,75.54,74.24,74.43,2902774.0
2016-06-10 04:00:00+00:00,74.09,74.19,73.17,73.95,4373060.0
2016-06-13 04:00:00+00:00,74.12,74.97,73.67,73.86,4189138.0
2016-06-14 04:00:00+00:00,73.54,74.37,73.06,74.32,4356146.0
2016-06-15 04:00:00+00:00,74.73,74.89,73.61,73.71,3948425.0
2016-06-16 04:00:00+00:00,73.47,74.47,72.95,74.25,5283213.0
2016-06-17 04:00:00+00:00,74.65,75.08,73.475,73.86,7786047.0
2016-06-20 04:00:00+00:00,74.45,74.7,73.22,73.28,3914667.0
2016-06-21 04:00:00+00:00,73.7,73.8,72.53,72.57,6647484.0
2016-06-22 04:00:00+00:00,72.5,73.91,72.5,73.07,4618166.0
2016-06-23 04:00:00+00:00,73.59,73.94,73.2,73.94,3296139.0
2016-06-24 04:00:00+00:00,72.45,75.12,71.87,74.33,11355481.0
2016-06-27 04:00:00+00:00,74.06,75.065,73.2,74.89,8408520.0
2016-06-28 04:00:00+00:00,75.13,76.25,73.75,75.15,8460553.0
2016-06-29 04:00:00+00:00,75.88,78.24,75.87,78.15,7630632.0
2016-06-30 04:00:00+00:00,78.23,78.81,77.46,78.75,4647154.0
2016-07-01 04:00:00+00:00,78.89,79.33,78.37,78.95,3137052.0
2016-07-05 04:00:00+00:00,78.81,79.9,78.75,79.64,3648313.0
2016-07-06 04:00:00+00:00,79.1,80.4,79.1,80.02,5139015.0
2016-07-07 04:00:00+00:00,79.83,80.05,78.645,79.32,3923530.0
2016-07-08 04:00:00+00:00,79.32,79.9,78.93,79.66,3420431.0
2016-07-11 04:00:00+00:00,79.54,79.77,78.95,79.14,4110049.0
2016-07-12 04:00:00+00:00,79.63,79.84,78.97,79.67,4703417.0
2016-07-13 04:00:00+00:00,79.93,80.03,79.33,79.36,3832427.0
2016-07-14 04:00:00+00:00,79.7,80.69,79.4,80.59,4044939.0
2016-07-15 04:00:00+00:00,80.98,81.0,79.94,80.22,5446626.0
2016-07-18 04:00:00+00:00,80.37,80.59,79.855,79.95,3285062.0
2016-07-19 04:00:00+00:00,79.85,80.25,79.58,79.97,3866658.0
2016-07-20 04:00:00+00:00,80.42,80.52,79.99,80.28,2994380.0
2016-07-21 04:00:00+00:00,80.2,80.6,80.02,80.4,3497207.0
2016-07-22 04:00:00+00:00,80.4,81.71,80.28,81.59,4596224.0
2016-07-25 04:00:00+00:00,81.59,82.0,81.0,81.98,4430515.0
2016-07-26 04:00:00+00:00,82.75,83.35,81.63,82.09,5464153.0
2016-07-27 04:00:00+00:00,82.23,83.59,82.15,83.4,4673217.0
2016-07-28 04:00:00+00:00,83.25,83.39,81.95,82.93,5474053.0
2016-07-29 04:00:00+00:00,83.07,83.45,82.64,82.89,3553912.0
2016-08-01 04:00:00+00:00,83.02,83.785,82.94,83.18,3336976.0
2016-08-02 04:00:00+00:00,83.14,83.7,82.57,83.32,3593811.0
2016-08-03 04:00:00+00:00,83.42,83.42,82.36,82.72,3203788.0
2016-08-04 04:00:00+00:00,83.02,83.02,82.37,82.42,2246021.0
2016-08-05 04:00:00+00:00,82.4,82.52,81.04,81.56,6320469.0
2016-08-08 04:00:00+00:00,81.44,81.85,80.46,81.6,5051709.0
2016-08-09 04:00:00+00:00,81.75,82.14,80.7,81.5,2399002.0
