timestamp,open,high,low,close,volume
2016-01-04 05:00:00+00:00,91.06,91.9,90.93,91.68,4785230.0
2016-01-05 05:00:00+00:00,91.74,92.13,91.1,91.85,3181311.0
2016-01-06 05:00:00+00:00,90.81,91.41,90.07,90.78,3831621.0
2016-01-07 05:00:00+00:00,89.29,90.0,88.16,88.45,4697128.0
2016-01-08 05:00:00+00:00,88.7,89.68,88.29,88.5,3578472.0
2016-01-11 05:00:00+00:00,88.85,89.1,87.61,88.45,4056693.0
2016-01-12 05:00:00+00:00,89.63,89.63,87.4,88.55,3027627.0
2016-01-13 05:00:00+00:00,89.17,89.21,86.39,86.52,3192445.0
2016-01-14 05:00:00+00:00,86.57,87.8,85.81,87.31,3369146.0
2016-01-15 05:00:00+00:00,85.94,86.4138,85.07,85.19,5513983.0
2016-01-19 05:00:00+00:00,86.35,86.61,84.65,85.61,3594491.0
2016-01-20 05:00:00+00:00,84.46,85.65,83.5,85.0,5386869.0
2016-01-21 05:00:00+00:00,84.59,85.07,83.85,84.43,3975728.0
2016-01-22 05:00:00+00:00,85.54,85.71,84.72,85.35,3762630.0
2016-01-25 05:00:00+00:00,85.37,85.65,84.24,84.38,3231840.0
2016-01-26 05:00:00+00:00,82.89,84.95,81.25,84.68,6944634.0
2016-01-27 05:00:00+00:00,84.83,85.57,83.65,84.25,5225011.0
2016-01-28 05:00:00+00:00,84.78,85.08,84.0,84.47,3964104.0
2016-01-29 05:00:00+00:00,85.04,86.72,84.5,86.65,5174352.0
2016-02-01 05:00:00+00:00,86.47,86.54,85.31,85.96,2920452.0
2016-02-02 05:00:00+00:00,84.85,85.15,84.04,84.37,2789189.0
2016-02-03 05:00:00+00:00,85.12,85.47,83.4,85.04,2570326.0
2016-02-04 05:00:00+00:00,84.86,86.7,84.81,86.45,3196892.0
2016-02-05 05:00:00+00:00,86.03,86.35,84.66,85.04,3174547.0
2016-02-08 05:00:00+00:00,84.53,84.85,82.87,84.14,5098524.0
2016-02-09 05:00:00+00:00,83.27,85.93,83.05,85.19,2693009.0
2016-02-10 05:00:00+00:00,85.72,86.83,85.03,85.21,2349289.0
2016-02-11 05:00:00+00:00,83.61,84.64,82.86,83.59,3090495.0
2016-02-12 05:00:00+00:00,84.36,84.96,83.77,84.92,2802725.0
2016-02-16 05:00:00+00:00,86.18,86.79,85.81,86.49,3179631.0
2016-02-17 05:00:00+00:00,87.04,87.45,86.64,87.07,2713454.0
2016-02-18 05:00:00+00:00,86.61,87.19,86.482,86.67,1843728.0
2016-02-19 05:00:00+00:00,86.57,86.99,86.03,86.65,2866679.0
2016-02-22 05:00:00+00:00,87.43,88.08,87.35,87.75,2477409.0
2016-02-23 05:00:00+00:00,87.33,87.89,86.77,87.32,1936933.0
2016-02-24 05:00:00+00:00,86.84,87.515,86.32,87.2,2864744.0
2016-02-25 05:00:00+00:00,87.2,88.28,86.92,88.26,2247922.0
2016-02-26 05:00:00+00:00,88.55,89.27,88.3,89.07,3382233.0
2016-02-29 05:00:00+00:00,88.86,89.88,88.62,89.27,4829774.0
2016-03-01 05:00:00+00:00,89.87,90.78,89.64,90.6,4122678.0
2016-03-02 05:00:00+00:00,90.37,91.58,90.14,90.49,3485729.0
2016-03-03 05:00:00+00:00,90.86,91.14,90.27,90.83,2785532.0
2016-03-04 05:00:00+00:00,90.98,91.49,90.25,90.71,3590499.0
2016-03-07 05:00:00+00:00,90.23,90.54,89.9,90.24,3579035.0
2016-03-08 05:00:00+00:00,89.86,90.045,88.79,88.95,3272957.0
2016-03-09 05:00:00+00:00,89.43,89.44,88.3,88.47,2762971.0
2016-03-10 05:00:00+00:00,89.17,89.57,88.32,89.21,2950439.0
2016-03-11 05:00:00+00:00,90.17,90.89,89.82,90.61,3085639.0
2016-03-14 04:00:00+00:00,90.56,91.8,90.05,91.48,2930912.0
2016-03-15 04:00:00+00:00,91.24,92.16,91.1,91.71,2806770.0
2016-03-16 04:00:00+00:00,91.65,91.71,90.84,91.29,2507910.0
2016-03-17 04:00:00+00:00,91.4,93.83,91.24,93.55,4574323.0
2016-03-18 04:00:00+00:00,94.02,95.29,93.54,95.29,9172358.0
2016-03-21 04:00:00+00:00,94.63,95.27,94.32,94.86,2419459.0
2016-03-22 04:00:00+00:00,93.8,95.16,93.65,94.93,2978506.0
2016-03-23 04:00:00+00:00,94.96,95.0,94.3998,94.84,2103306.0
2016-03-24 04:00:00+00:00,94.42,94.84,94.12,94.78,3465285.0
2016-03-28 04:00:00+00:00,94.76,95.24,94.5209,94.98,2340593.0
